1584 sparse values # max index 20627 max value 277
0,0
1,0
2,1
4,0
5,1
8,1
12,0
16,1
19,1
20,0
22,1
25,1
28,1
30,0
31,1
34,1
45,1
46,0
54,6
57,1
60,1
72,0
80,6
83,6
86,1
98,0
106,6
109,6
112,1
124,0
128,1
132,6
135,6
138,6
140,7
150,0
154,1
158,6
161,6
164,6
176,0
190,6
196,6
202,6
214,7
222,6
225,6
228,6
248,1
251,1
254,6
274,1
280,1
300,1
307,11
314,0
326,1
333,11
336,13
356,13
363,12
375,12
378,12
381,16
384,16
386,12
393,13
398,16
404,16
407,16
408,0
410,16
412,12
419,13
436,16
438,12
441,12
442,6
445,13
450,16
467,12
468,6
476,16
489,17
499,16
502,16
505,16
509,17
515,10
516,16
519,16
528,7
529,17
531,16
534,7
535,10
538,6
541,10
542,16
543,11
545,16
555,17
558,17
559,16
560,7
561,10
564,6
565,16
568,16
569,11
571,16
572,17
575,17
578,17
581,17
584,17
585,16
587,10
590,10
591,16
594,16
595,11
597,16
598,17
601,17
604,17
607,17
610,17
611,16
613,10
614,16
616,10
617,16
620,16
621,11
624,17
627,17
636,1
639,10
640,16
642,22
643,16
657,13
663,16
666,16
668,22
669,16
676,17
694,22
705,12
706,16
708,12
720,22
731,12
734,12
737,12
740,12
746,22
752,6
755,6
757,12
758,26
760,12
763,12
766,12
769,12
772,22
778,6
780,12
781,6
783,12
788,17
792,16
804,6
813,17
815,16
830,6
837,29
841,16
842,17
865,26
875,27
885,11
905,11
911,11
923,10
926,17
927,27
930,16
949,10
950,27
956,16
960,11
963,11
966,17
986,11
989,11
1001,10
1016,29
1020,26
1030,22
1046,26
1053,27
1062,22
1064,7
1070,27
1072,36
1073,27
1079,12
1082,29
1085,22
1095,28
1096,27
1101,23
1102,29
1105,12
1111,22
1115,26
1121,36
1123,35
1124,23
1131,12
1147,36
1149,35
1150,23
1151,34
1153,23
1154,37
1157,12
1172,17
1179,36
1182,36
1183,12
1198,17
1203,34
1207,26
1224,28
1227,41
1230,26
1231,29
1232,11
1233,36
1237,27
1240,29
1241,28
1245,34
1250,26
1252,40
1253,26
1256,26
1259,34
1263,27
1265,10
1267,28
1269,35
1272,35
1273,26
1275,37
1276,41
1278,40
1283,27
1285,41
1288,36
1289,35
1290,26
1292,35
1293,26
1295,35
1296,41
1299,11
1300,29
1303,27
1310,28
1311,10
1313,28
1318,35
1319,12
1321,35
1322,41
1324,35
1325,11
1336,28
1339,28
1344,35
1345,12
1347,35
1348,12
1350,35
1351,11
1356,28
1359,28
1362,28
1371,12
1374,12
1376,35
1377,11
1387,40
1388,28
1390,40
1391,28
1400,12
1403,12
1405,26
1406,7
1410,40
1420,34
1421,27
1423,34
1426,16
1428,26
1429,34
1433,37
1435,27
1448,28
1449,34
1452,16
1457,36
1478,16
1481,27
1483,36
1484,27
1488,17
1492,36
1498,16
1501,16
1507,27
1512,16
1513,37
1514,17
1515,36
1519,46
1524,16
1536,27
1538,16
1539,37
1540,17
1545,46
1550,16
1557,50
1559,27
1567,16
1576,40
1579,40
1585,37
1598,34
1600,17
1603,17
1604,51
1605,10
1614,52
1619,16
1623,50
1628,40
1629,23
1631,10
1633,51
1640,52
1649,50
1651,35
1657,35
1659,51
1664,41
1675,23
1678,50
1681,41
1683,17
1684,41
1690,41
1695,52
1701,47
1704,56
1708,53
1709,17
1713,41
1721,47
1734,53
1739,41
1741,17
1747,47
1760,53
1761,52
1768,16
1772,40
1774,16
1778,50
1788,16
1791,16
1794,16
1797,16
1798,17
1801,52
1806,46
1813,36
1816,47
1817,16
1820,16
1821,17
1827,17
1831,16
1837,51
1844,17
1847,17
1849,46
1853,17
1857,16
1863,51
1864,17
1869,51
1877,51
1878,46
1879,17
1883,16
1889,51
1892,51
1896,17
1897,56
1906,16
1907,46
1909,16
1910,46
1911,56
1912,10
1915,57
1926,16
1941,40
1944,40
1949,16
1967,10
1968,41
1970,40
1972,22
1973,40
1974,56
1975,22
1994,41
1999,23
2007,35
2008,63
2015,22
2017,23
2020,41
2024,22
2025,13
2031,23
2032,53
2034,50
2038,22
2044,22
2045,6
2046,41
2049,56
2050,22
2071,17
2074,6
2076,22
2107,16
2108,63
2110,16
2127,16
2130,27
2136,16
2137,57
2150,16
